File Name,AST Similarity,Cosine TF-IDF Similarity,CodeBERT Semantic Similarity,CodeT5 Semantic Similarity,Node Overlap Similarity,Edge Overlap Similarity,CFG Similarity,Data Flow Similarity,Token Edit Similarity,Path Jaccard Similarity,Rabin Karp Similarity,NCD Similarity,MinHash Similarity,Dice Trigram Similarity,Execution Trace Similarity,CodeBLEU Score,Weisfeiler-Lehman Similarity,Jaro-Winkler Similarity,LCS Similarity,N-gram Token Similarity,clone_type
Clone_2376.c,1.893491124,0.77651453,0.9933741,0.85735995,0.142857143,0.027027027,0.683678565,0.74180621,0.72,0.0,0.363636364,0.238095238,0.369863014,1.0,0,0.36,0.346153846,0.769090909,0.72,0.533333333,type4
Clone_2377.c,1.912087912,0.579738672,0.992511,0.83794117,0.105263158,0.025641026,0.680787821,0.5730899,0.740740741,0.0,0.416666667,0.340909091,0.5625,1.066666667,0,0.37037037,0.590909091,0.705405405,0.740740741,0.5625,type4
Clone_2378.c,1.912087912,0.579738672,0.9917647,0.80141604,0.105263158,0.0,0.706276499,0.560770504,0.740740741,0.0,0.416666667,0.319148936,0.492537313,1.066666667,0,0.37037037,0.590909091,0.72,0.740740741,0.5625,type4
Clone_2379.c,1.912087912,0.579738672,0.9917647,0.80141604,0.105263158,0.0,0.660368994,0.806450981,0.740740741,0.0,0.416666667,0.319148936,0.492537313,1.066666667,0,0.37037037,0.590909091,0.72,0.740740741,0.5625,type4
Clone_238.c,1.0,1.0,0.99326825,0.9772149,0.128205128,0.0,0.664891771,0.839654012,1.0,1.0,1.0,0.27027027,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2380.c,1.912087912,0.579738672,0.9917647,0.80141604,0.105263158,0.025641026,0.511758314,0.575283571,0.740740741,0.0,0.416666667,0.319148936,0.492537313,1.066666667,0,0.37037037,0.590909091,0.72,0.740740741,0.5625,type4
Clone_2381.c,1.912087912,0.449436417,0.9928292,0.78436613,0.105263158,0.0,0.568608299,0.553523433,0.740740741,0.0,0.5,0.365853659,0.459854015,1.066666667,0,0.37037037,0.590909091,0.694285714,0.740740741,0.5625,type4
Clone_2382.c,1.912087912,0.579738672,0.9917647,0.80141604,0.105263158,0.025641026,0.874657096,0.848951,0.740740741,0.0,0.416666667,0.319148936,0.492537313,1.066666667,0,0.37037037,0.590909091,0.72,0.740740741,0.5625,type4
Clone_2383.c,1.851282051,0.449436417,0.99451184,0.83317095,0.15,0.023255814,0.695557859,0.876106489,0.774193548,0.0,0.5,0.3125,0.481481481,1.176470588,0,0.387096774,0.590909091,0.728571429,0.774193548,0.611111111,type4
Clone_2384.c,1.851282051,0.449436417,0.99459165,0.8329369,0.15,0.023255814,0.816498907,0.521043582,0.774193548,0.0,0.5,0.3125,0.481481481,1.176470588,0,0.387096774,0.590909091,0.728571429,0.774193548,0.611111111,type4
Clone_2385.c,1.494915254,0.85173423,0.9851059,0.85290253,0.179487179,0.0,0.648852684,0.70388188,0.75862069,0.818181818,0.5,0.314814815,0.538461538,1.125,0,0.788401254,0.6,0.739285714,0.75862069,0.625,type4
Clone_2386.c,1.494915254,0.85173423,0.9851059,0.85290253,0.179487179,0.023255814,0.671683515,0.736194687,0.75862069,0.818181818,0.5,0.314814815,0.538461538,1.125,0,0.788401254,0.6,0.739285714,0.75862069,0.625,type4
Clone_2387.c,1.494915254,0.85173423,0.9851059,0.85290253,0.179487179,0.0,0.690916274,0.7072037,0.75862069,0.818181818,0.5,0.314814815,0.538461538,1.125,0,0.788401254,0.6,0.739285714,0.75862069,0.625,type4
Clone_2388.c,1.494915254,0.85173423,0.9851059,0.85290253,0.179487179,0.0,0.769525789,0.816650458,0.75862069,0.818181818,0.5,0.314814815,0.538461538,1.125,0,0.788401254,0.6,0.739285714,0.75862069,0.625,type4
Clone_2389.c,1.494915254,0.85173423,0.9851059,0.85290253,0.179487179,0.0,0.800169695,0.508290183,0.75862069,0.818181818,0.5,0.314814815,0.538461538,1.125,0,0.788401254,0.6,0.739285714,0.75862069,0.625,type4
Clone_239.c,1.892857143,1.0,0.99448687,0.9359164,0.357142857,0.0,0.585292741,0.661285147,0.8,0.0,0.0625,0.305555556,0.470588235,0.470588235,0,0.4,0.380952381,0.947058824,0.8,0.4375,type4
Clone_2390.c,1.494915254,0.85173423,0.9851059,0.85290253,0.179487179,0.023255814,0.678922768,0.68895249,0.75862069,0.818181818,0.5,0.314814815,0.538461538,1.125,0,0.788401254,0.6,0.739285714,0.75862069,0.625,type4
Clone_2391.c,1.494915254,0.85173423,0.9851059,0.85290253,0.179487179,0.0,0.523038412,0.528263642,0.75862069,0.818181818,0.5,0.314814815,0.538461538,1.125,0,0.788401254,0.6,0.739285714,0.75862069,0.625,type4
Clone_2392.c,1.494915254,0.85173423,0.9851059,0.85290253,0.179487179,0.0,0.686693658,0.800028185,0.75862069,0.818181818,0.5,0.314814815,0.538461538,1.125,0,0.788401254,0.6,0.739285714,0.75862069,0.625,type4
Clone_2393.c,1.494915254,0.85173423,0.9851059,0.85290253,0.179487179,0.0,0.842396854,0.7602415,0.75862069,0.818181818,0.5,0.314814815,0.538461538,1.125,0,0.788401254,0.6,0.739285714,0.75862069,0.625,type4
Clone_2394.c,1.494915254,0.85173423,0.9851059,0.85290253,0.179487179,0.0,0.544936657,0.614126244,0.75862069,0.818181818,0.5,0.314814815,0.538461538,1.125,0,0.788401254,0.6,0.739285714,0.75862069,0.625,type4
Clone_2395.c,1.130193906,0.905549965,0.998093,0.9803924,0.142857143,0.0,0.663850377,0.711785196,0.972972973,0.9375,0.647058824,0.12345679,0.98019802,1.473684211,0,0.955236486,0.708333333,0.972727273,0.972972973,0.842105263,type4
Clone_2396.c,1.142424242,0.883128204,0.99627423,0.97468024,0.136363636,0.021276596,0.547145649,0.642967906,0.967741935,0.933333333,0.5,0.138888889,0.801801802,1.375,0,0.950537634,0.695652174,0.967625899,0.967741935,0.8125,type4
Clone_2397.c,1.0,1.0,0.9999998,1.0000002,0.127272727,0.0,0.736274153,0.723441165,1.0,1.0,1.0,0.055555556,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2398.c,1.0,1.0,0.9992235,0.9580084,0.107692308,0.0,0.665249464,0.689872867,1.0,1.0,1.0,0.333333333,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2399.c,1.0,1.0,0.99927783,0.9759286,0.127272727,0.0,0.525064578,0.503983734,1.0,1.0,1.0,0.24137931,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_24.c,1.0,1.0,0.993871,0.9731283,0.151515152,0.0,0.856702839,0.611793504,1.0,1.0,1.0,0.236842105,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_240.c,1.0,1.0,0.9949567,0.97676826,0.128205128,0.0,0.782778049,0.839348225,1.0,1.0,1.0,0.236842105,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2400.c,1.0,1.0,1.0,0.99999976,0.125,0.0,0.786739052,0.797737255,1.0,1.0,1.0,0.071428571,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2401.c,1.0,1.0,0.9999999,0.9999999,0.14893617,0.0,0.736048093,0.505674714,1.0,1.0,1.0,0.070175439,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2402.c,1.0,1.0,0.99999994,1.0,0.14893617,0.0,0.529190492,0.508903029,1.0,1.0,1.0,0.076923077,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2403.c,1.0,1.0,0.99999994,1.0000001,0.125,0.0,0.730227366,0.75146075,1.0,1.0,1.0,0.070175439,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2404.c,1.0,1.0,1.0000001,1.0,0.14893617,0.0,0.596311139,0.760091775,1.0,1.0,1.0,0.070175439,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2405.c,1.0,1.0,1.0,0.9999999,0.125,0.0,0.548768111,0.519777534,1.0,1.0,1.0,0.078431373,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2406.c,1.0,1.0,0.9999999,1.0000002,0.14893617,0.019607843,0.613124873,0.62517198,1.0,1.0,1.0,0.072727273,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2407.c,1.0,1.0,1.0000001,1.0000002,0.14893617,0.0,0.621323395,0.566017612,1.0,1.0,1.0,0.076923077,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2408.c,1.0,1.0,1.0,0.99999976,0.128205128,0.0,0.628844833,0.681830286,1.0,1.0,1.0,0.081081081,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2409.c,1.0,1.0,0.9999999,1.0000001,0.151515152,0.0,0.558810858,0.561942904,1.0,1.0,1.0,0.085714286,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_241.c,1.0,1.0,0.9989817,0.97362167,0.128205128,0.0,0.758844271,0.667107831,1.0,1.0,1.0,0.157894737,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2410.c,1.0,1.0,1.0,0.9999997,0.142857143,0.0,0.725864587,0.532970518,1.0,1.0,1.0,0.063829787,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2411.c,1.0,1.0,1.0,0.99999994,0.111111111,0.0,0.862372971,0.731203112,1.0,1.0,1.0,0.090909091,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2412.c,1.0,1.0,1.0,0.99999994,0.126760563,0.0,0.622503722,0.719293292,1.0,1.0,1.0,0.06557377,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2413.c,1.0,1.0,0.9999999,1.0,0.126760563,0.0,0.832499699,0.535370816,1.0,1.0,1.0,0.063492063,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2414.c,1.0,1.0,0.9999999,1.0,0.126760563,0.012987013,0.830283254,0.692483267,1.0,1.0,1.0,0.064516129,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2415.c,1.217073171,0.755474439,0.99544024,0.8823866,0.226415094,0.0,0.560589704,0.550750028,0.818181818,0.0,0.666666667,0.283333333,0.298701299,1.333333333,0,0.409090909,0.655172414,0.726605505,0.818181818,0.695652174,type4
Clone_2416.c,1.0,1.0,0.9997774,0.99588674,0.137254902,0.0,0.555385228,0.56573299,1.0,1.0,1.0,0.14893617,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,type4
Clone_2417.c,1.0,1.0,0.9993791,0.99146897,0.161290323,0.0,0.506738821,0.800542329,1.0,1.0,1.0,0.212121212,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2418.c,1.0,1.0,0.998907,0.98578197,0.151515152,0.0,0.62755795,0.747259753,1.0,1.0,1.0,0.193548387,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2419.c,1.0,1.0,1.0000001,0.9999999,0.122807018,0.016393443,0.670657908,0.848836922,1.0,1.0,1.0,0.08,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,type4
Clone_242.c,1.0,1.0,0.9937919,0.9705242,0.128205128,0.0,0.516770511,0.888098305,1.0,1.0,1.0,0.277777778,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2420.c,1.0,1.0,0.99974895,0.99475896,0.137254902,0.0,0.852505842,0.839736689,1.0,1.0,1.0,0.125,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,type4
Clone_2421.c,1.0,1.0,0.9997304,0.98552,0.11627907,0.022222222,0.769564026,0.631830189,1.0,1.0,1.0,0.175,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2422.c,1.0,1.0,0.99929327,0.9809388,0.161290323,0.0,0.886625215,0.775120961,1.0,1.0,1.0,0.181818182,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2423.c,0.777777778,0.547801554,0.9895426,0.8723111,0.145833333,0.039215686,0.815296704,0.554951067,0.774193548,0.55,0.3125,0.47826087,0.388888889,0.842105263,0,0.662096774,0.40625,0.669421488,0.774193548,0.526315789,type4
Clone_2424.c,2.238372093,0.410362645,0.9901598,0.81069887,0.125,0.0,0.827174123,0.870933736,0.6,0.0,0.111111111,0.31147541,0.183431953,0.666666667,0,0.3,0.523809524,0.713207547,0.6,0.384615385,type4
Clone_2425.c,0.777777778,0.547801554,0.9896259,0.87433624,0.145833333,0.019230769,0.826219564,0.743312894,0.774193548,0.55,0.294117647,0.492537313,0.351351351,0.842105263,0,0.662096774,0.40625,0.661538462,0.774193548,0.526315789,type4
Clone_2426.c,1.0,1.0,1.0,1.0,0.14893617,0.0,0.646692795,0.62496629,1.0,1.0,1.0,0.070175439,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2427.c,1.0,1.0,1.0,1.0,0.14893617,0.0,0.857712683,0.668168881,1.0,1.0,1.0,0.070175439,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2428.c,1.0,1.0,1.0000002,0.9999997,0.14893617,0.0,0.677811818,0.847154109,1.0,1.0,1.0,0.070175439,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2429.c,1.0,1.0,0.99999994,0.9999999,0.14893617,0.0,0.684364326,0.740322273,1.0,1.0,1.0,0.068965517,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_243.c,1.0,1.0,0.9984178,0.9786254,0.151515152,0.028571429,0.594992596,0.897161518,1.0,1.0,1.0,0.162162162,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2430.c,1.0,1.0,1.0,1.0,0.14893617,0.0,0.536539502,0.599474371,1.0,1.0,1.0,0.070175439,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2431.c,1.0,1.0,1.0,1.0,0.14893617,0.0,0.634557049,0.617571336,1.0,1.0,1.0,0.070175439,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2432.c,1.0,1.0,1.0,0.9999998,0.111111111,0.0,0.721286115,0.583253869,1.0,1.0,1.0,0.090909091,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2433.c,1.0,1.0,1.0,0.9999998,0.111111111,0.0,0.86021905,0.773195716,1.0,1.0,1.0,0.090909091,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2434.c,1.0,1.0,1.0,0.9999998,0.111111111,0.0,0.561743871,0.526250401,1.0,1.0,1.0,0.090909091,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2435.c,1.0,1.0,1.0,0.9999999,0.132075472,0.0,0.834476027,0.618321827,1.0,1.0,1.0,0.055555556,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2436.c,1.0,1.0,1.0,0.9999999,0.132075472,0.0,0.866139618,0.579697495,1.0,1.0,1.0,0.055555556,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2437.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.67818653,0.729092894,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2438.c,1.0,1.0,0.988493,0.9500505,0.151515152,0.0,0.564904149,0.504219759,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2439.c,1.0,1.0,0.988493,0.9500505,0.151515152,0.0,0.863434052,0.809967399,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_244.c,1.0,1.0,0.9998679,0.9951403,0.12195122,0.0,0.813741158,0.618619881,1.0,1.0,1.0,0.070422535,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2440.c,1.0,1.0,0.988493,0.9500505,0.151515152,0.0,0.720502503,0.532960906,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2441.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.028571429,0.878857966,0.544880364,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2442.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.802085701,0.609618006,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2443.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.028571429,0.841437626,0.530988477,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2444.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.028571429,0.572677666,0.676239231,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2445.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.819468976,0.709562016,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2446.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.629585415,0.553835029,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2447.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.622609637,0.664833521,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2448.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.796155869,0.662650851,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2449.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.79347215,0.718917198,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_245.c,1.0,1.0,0.999808,0.988064,0.166666667,0.0,0.554906428,0.716446164,1.0,1.0,1.0,0.102040816,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,type4
Clone_2450.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.75421333,0.872943108,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2451.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.620228766,0.697030782,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2452.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.884688774,0.635524448,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2453.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.804908507,0.605461855,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2454.c,1.0,1.0,0.9897126,0.9566009,0.151515152,0.0,0.840348086,0.764640456,1.0,1.0,1.0,0.131578947,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2455.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.028571429,0.643225031,0.632842626,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2456.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.649200783,0.637183865,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2457.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.603489798,0.74004053,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2458.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.820568445,0.771357744,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2459.c,1.0,1.0,0.9897126,0.9566009,0.151515152,0.0,0.743107246,0.778126738,1.0,1.0,1.0,0.131578947,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_246.c,1.0,1.0,0.999849,0.99484444,0.12195122,0.0,0.754604822,0.815211519,1.0,1.0,1.0,0.070422535,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2460.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.666226245,0.642589804,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2461.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.808907645,0.636922993,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2462.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.711555969,0.838443508,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2463.c,1.0,1.0,0.9897126,0.9566009,0.151515152,0.0,0.817204925,0.823374408,1.0,1.0,1.0,0.131578947,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2464.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.671800375,0.63945643,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2465.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.763776085,0.664972265,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2466.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.028571429,0.751973894,0.614996976,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2467.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.807841065,0.581234327,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2468.c,1.0,1.0,0.988493,0.9500505,0.151515152,0.0,0.546814012,0.831298519,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2469.c,1.0,1.0,0.98866314,0.9354418,0.151515152,0.0,0.847366818,0.757140172,1.0,1.0,1.0,0.189189189,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_247.c,1.0,1.0,0.9994074,0.9917828,0.12195122,0.0,0.695945147,0.893663663,1.0,1.0,1.0,0.146341463,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2470.c,1.110070258,0.846647354,0.99452746,0.9771062,0.122807018,0.0,0.586675674,0.701301043,0.975609756,0.95,0.631578947,0.264150943,0.960784314,1.523809524,1,0.962804878,0.740740741,0.958715596,0.975609756,0.857142857,type4
Clone_2471.c,1.110070258,0.846647354,0.9965451,0.97720903,0.122807018,0.0,0.55536855,0.571176857,0.975609756,0.95,0.631578947,0.188679245,0.960784314,1.523809524,1,0.962804878,0.740740741,0.958715596,0.975609756,0.857142857,type4
Clone_2472.c,1.104910714,0.867363685,0.9938505,0.9846679,0.111111111,0.0,0.883260125,0.797374978,0.977777778,0.954545455,0.714285714,0.25,0.960784314,1.565217391,1,0.966161616,0.75,0.963414634,0.977777778,0.863636364,type4
Clone_2473.c,1.110070258,0.867363685,0.9963696,0.9770872,0.122807018,0.0,0.559131612,0.845618693,0.975609756,0.95,0.666666667,0.163636364,0.960784314,1.523809524,1,0.962804878,0.740740741,0.960176991,0.975609756,0.857142857,type4
Clone_2474.c,1.110070258,0.867363685,0.9961658,0.978204,0.122807018,0.0,0.735121101,0.580552439,0.975609756,0.95,0.666666667,0.2,0.960784314,1.523809524,1,0.962804878,0.740740741,0.960176991,0.975609756,0.857142857,type4
Clone_2475.c,1.135057471,0.818180207,0.99382186,0.9733157,0.155555556,0.020408163,0.625953372,0.655034491,0.96969697,0.9375,0.6,0.304347826,0.834862385,1.411764706,0,0.953598485,0.708333333,0.951612903,0.96969697,0.823529412,type4
Clone_2476.c,1.148264984,0.846647354,0.9976602,0.98154855,0.128205128,0.0,0.759679814,0.662715892,0.962962963,0.923076923,0.545454545,0.179104478,0.754385965,1.285714286,0,0.943019943,0.666666667,0.964566929,0.962962963,0.785714286,type4
Clone_2477.c,1.110070258,0.846647354,0.99640125,0.9758842,0.122807018,0.0,0.567589428,0.580723146,0.975609756,0.95,0.611111111,0.175438596,0.960784314,1.523809524,1,0.962804878,0.740740741,0.961538462,0.975609756,0.857142857,type4
Clone_2478.c,1.135057471,0.818180207,0.99614674,0.9714819,0.155555556,0.020408163,0.619380256,0.545519136,0.96969697,0.9375,0.6,0.255319149,0.834862385,1.411764706,0,0.953598485,0.708333333,0.951612903,0.96969697,0.823529412,type4
Clone_2479.c,1.148264984,0.846647354,0.9962058,0.97820014,0.128205128,0.0,0.760824976,0.720773303,0.962962963,0.923076923,0.416666667,0.179104478,0.754385965,1.285714286,0,0.943019943,0.666666667,0.965116279,0.962962963,0.785714286,type4
Clone_248.c,1.0,1.0,0.9982033,0.97982126,0.161290323,0.0,0.669682907,0.652407929,1.0,1.0,1.0,0.176470588,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2480.c,1.135057471,0.818180207,0.9964776,0.9767627,0.155555556,0.0,0.889770283,0.524502923,0.96969697,0.9375,0.6,0.208333333,0.834862385,1.411764706,0,0.953598485,0.708333333,0.951612903,0.96969697,0.823529412,type4
Clone_2481.c,1.135057471,0.818180207,0.9964776,0.9767627,0.155555556,0.020408163,0.791648343,0.76900467,0.96969697,0.9375,0.6,0.208333333,0.834862385,1.411764706,0,0.953598485,0.708333333,0.951612903,0.96969697,0.823529412,type4
Clone_2482.c,1.0,1.0,0.9959724,0.962538,0.135135135,0.0,0.807746527,0.868395487,1.0,1.0,1.0,0.115384615,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2483.c,1.0,1.0,0.99669546,0.96652645,0.135135135,0.0,0.853580145,0.819558635,1.0,1.0,1.0,0.096153846,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2484.c,1.0,1.0,0.99669546,0.96652645,0.135135135,0.0,0.763728958,0.760153692,1.0,1.0,1.0,0.096153846,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2485.c,1.0,1.0,0.9959724,0.962538,0.135135135,0.0,0.551639507,0.52762106,1.0,1.0,1.0,0.115384615,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2486.c,1.0,1.0,0.99669546,0.96652645,0.135135135,0.0,0.801864404,0.686646451,1.0,1.0,1.0,0.096153846,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2487.c,1.0,1.0,0.99669546,0.96652645,0.135135135,0.0,0.538381396,0.866651485,1.0,1.0,1.0,0.096153846,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
Clone_2488.c,1.887700535,0.709297267,0.99683774,0.9139508,0.166666667,0.025641026,0.875658535,0.507725267,0.740740741,0.0,0.461538462,0.242424242,0.298701299,1.066666667,0,0.37037037,0.55,0.777966102,0.740740741,0.5625,type4
Clone_2489.c,1.276859504,1.0,0.9948175,0.93003964,0.147058824,0.0,0.55751881,0.597934673,0.916666667,0.0,0.25,0.163265306,0.694915254,1.076923077,0,0.458333333,0.45,0.969662921,0.916666667,0.692307692,type4
Clone_249.c,1.0,1.0,0.9995697,0.9871081,0.161290323,0.0,0.569439699,0.770581595,1.0,1.0,1.0,0.117647059,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type4
